filename,audio_path,video_path,text,label
sample_006110,data/raw/audio\sample_006110.wav,data/raw/video\sample_006110.mp4,"This was terrible, I hated every moment.",0
sample_006864,data/raw/audio\sample_006864.wav,data/raw/video\sample_006864.mp4,"Great film, emotional and powerful.",2
sample_007960,data/raw/audio\sample_007960.wav,data/raw/video\sample_007960.mp4,"An average performance, could be better.",1
sample_001415,data/raw/audio\sample_001415.wav,data/raw/video\sample_001415.mp4,"An average performance, could be better.",1
sample_004664,data/raw/audio\sample_004664.wav,data/raw/video\sample_004664.mp4,"It was okay, not great but not bad either.",1
sample_004456,data/raw/audio\sample_004456.wav,data/raw/video\sample_004456.mp4,"Completely disappointed, waste of time.",0
sample_002761,data/raw/audio\sample_002761.wav,data/raw/video\sample_002761.mp4,"Awful experience, not worth watching.",0
sample_004855,data/raw/audio\sample_004855.wav,data/raw/video\sample_004855.mp4,"An average performance, could be better.",1
sample_000127,data/raw/audio\sample_000127.wav,data/raw/video\sample_000127.mp4,"Completely disappointed, waste of time.",0
sample_003474,data/raw/audio\sample_003474.wav,data/raw/video\sample_003474.mp4,Mediocre storyline but decent acting.,1
sample_007969,data/raw/audio\sample_007969.wav,data/raw/video\sample_007969.mp4,"It was okay, not great but not bad either.",1
sample_004310,data/raw/audio\sample_004310.wav,data/raw/video\sample_004310.mp4,"Great film, emotional and powerful.",2
sample_002438,data/raw/audio\sample_002438.wav,data/raw/video\sample_002438.mp4,"Awful experience, not worth watching.",0
sample_003765,data/raw/audio\sample_003765.wav,data/raw/video\sample_003765.mp4,"Completely disappointed, waste of time.",0
sample_006876,data/raw/audio\sample_006876.wav,data/raw/video\sample_006876.mp4,"An average performance, could be better.",1
sample_005896,data/raw/audio\sample_005896.wav,data/raw/video\sample_005896.mp4,"Absolutely loved it, fantastic experience!",2
sample_005840,data/raw/audio\sample_005840.wav,data/raw/video\sample_005840.mp4,"Completely disappointed, waste of time.",0
sample_008842,data/raw/audio\sample_008842.wav,data/raw/video\sample_008842.mp4,"Absolutely loved it, fantastic experience!",2
sample_009770,data/raw/audio\sample_009770.wav,data/raw/video\sample_009770.mp4,"Wonderful, exceeded all expectations!",2
sample_001473,data/raw/audio\sample_001473.wav,data/raw/video\sample_001473.mp4,Mediocre storyline but decent acting.,1
sample_004821,data/raw/audio\sample_004821.wav,data/raw/video\sample_004821.mp4,"Awful experience, not worth watching.",0
sample_006915,data/raw/audio\sample_006915.wav,data/raw/video\sample_006915.mp4,"Wonderful, exceeded all expectations!",2
sample_003560,data/raw/audio\sample_003560.wav,data/raw/video\sample_003560.mp4,"It was okay, not great but not bad either.",1
sample_003951,data/raw/audio\sample_003951.wav,data/raw/video\sample_003951.mp4,"Absolutely loved it, fantastic experience!",2
sample_000049,data/raw/audio\sample_000049.wav,data/raw/video\sample_000049.mp4,"This was terrible, I hated every moment.",0
sample_005437,data/raw/audio\sample_005437.wav,data/raw/video\sample_005437.mp4,"Completely disappointed, waste of time.",0
sample_009897,data/raw/audio\sample_009897.wav,data/raw/video\sample_009897.mp4,"An average performance, could be better.",1
sample_000887,data/raw/audio\sample_000887.wav,data/raw/video\sample_000887.mp4,"An average performance, could be better.",1
sample_002616,data/raw/audio\sample_002616.wav,data/raw/video\sample_002616.mp4,"Wonderful, exceeded all expectations!",2
sample_000516,data/raw/audio\sample_000516.wav,data/raw/video\sample_000516.mp4,Mediocre storyline but decent acting.,1
sample_003168,data/raw/audio\sample_003168.wav,data/raw/video\sample_003168.mp4,"Wonderful, exceeded all expectations!",2
sample_002949,data/raw/audio\sample_002949.wav,data/raw/video\sample_002949.mp4,"This was terrible, I hated every moment.",0
sample_001424,data/raw/audio\sample_001424.wav,data/raw/video\sample_001424.mp4,"Wonderful, exceeded all expectations!",2
sample_000139,data/raw/audio\sample_000139.wav,data/raw/video\sample_000139.mp4,"Awful experience, not worth watching.",0
sample_001924,data/raw/audio\sample_001924.wav,data/raw/video\sample_001924.mp4,"Wonderful, exceeded all expectations!",2
sample_002378,data/raw/audio\sample_002378.wav,data/raw/video\sample_002378.mp4,"An average performance, could be better.",1
sample_003197,data/raw/audio\sample_003197.wav,data/raw/video\sample_003197.mp4,"This was terrible, I hated every moment.",0
sample_005131,data/raw/audio\sample_005131.wav,data/raw/video\sample_005131.mp4,"Awful experience, not worth watching.",0
sample_000112,data/raw/audio\sample_000112.wav,data/raw/video\sample_000112.mp4,"It was okay, not great but not bad either.",1
sample_004559,data/raw/audio\sample_004559.wav,data/raw/video\sample_004559.mp4,"Wonderful, exceeded all expectations!",2
sample_004595,data/raw/audio\sample_004595.wav,data/raw/video\sample_004595.mp4,"Completely disappointed, waste of time.",0
sample_007997,data/raw/audio\sample_007997.wav,data/raw/video\sample_007997.mp4,"It was okay, not great but not bad either.",1
sample_003250,data/raw/audio\sample_003250.wav,data/raw/video\sample_003250.mp4,"This was terrible, I hated every moment.",0
sample_004690,data/raw/audio\sample_004690.wav,data/raw/video\sample_004690.mp4,"Absolutely loved it, fantastic experience!",2
sample_008115,data/raw/audio\sample_008115.wav,data/raw/video\sample_008115.mp4,"Absolutely loved it, fantastic experience!",2
sample_007767,data/raw/audio\sample_007767.wav,data/raw/video\sample_007767.mp4,"Great film, emotional and powerful.",2
sample_004546,data/raw/audio\sample_004546.wav,data/raw/video\sample_004546.mp4,"Awful experience, not worth watching.",0
sample_007084,data/raw/audio\sample_007084.wav,data/raw/video\sample_007084.mp4,"Completely disappointed, waste of time.",0
sample_003277,data/raw/audio\sample_003277.wav,data/raw/video\sample_003277.mp4,"Absolutely loved it, fantastic experience!",2
sample_007542,data/raw/audio\sample_007542.wav,data/raw/video\sample_007542.mp4,"This was terrible, I hated every moment.",0
sample_006593,data/raw/audio\sample_006593.wav,data/raw/video\sample_006593.mp4,"Completely disappointed, waste of time.",0
sample_004068,data/raw/audio\sample_004068.wav,data/raw/video\sample_004068.mp4,"Completely disappointed, waste of time.",0
sample_004408,data/raw/audio\sample_004408.wav,data/raw/video\sample_004408.mp4,"Wonderful, exceeded all expectations!",2
sample_008644,data/raw/audio\sample_008644.wav,data/raw/video\sample_008644.mp4,"Awful experience, not worth watching.",0
sample_008588,data/raw/audio\sample_008588.wav,data/raw/video\sample_008588.mp4,"Great film, emotional and powerful.",2
sample_007384,data/raw/audio\sample_007384.wav,data/raw/video\sample_007384.mp4,"This was terrible, I hated every moment.",0
sample_003222,data/raw/audio\sample_003222.wav,data/raw/video\sample_003222.mp4,"Wonderful, exceeded all expectations!",2
sample_008210,data/raw/audio\sample_008210.wav,data/raw/video\sample_008210.mp4,"Awful experience, not worth watching.",0
sample_000451,data/raw/audio\sample_000451.wav,data/raw/video\sample_000451.mp4,"It was okay, not great but not bad either.",1
sample_003731,data/raw/audio\sample_003731.wav,data/raw/video\sample_003731.mp4,"Absolutely loved it, fantastic experience!",2
sample_008953,data/raw/audio\sample_008953.wav,data/raw/video\sample_008953.mp4,"Absolutely loved it, fantastic experience!",2
sample_004986,data/raw/audio\sample_004986.wav,data/raw/video\sample_004986.mp4,"Great film, emotional and powerful.",2
sample_003663,data/raw/audio\sample_003663.wav,data/raw/video\sample_003663.mp4,"This was terrible, I hated every moment.",0
sample_002763,data/raw/audio\sample_002763.wav,data/raw/video\sample_002763.mp4,"This was terrible, I hated every moment.",0
sample_000658,data/raw/audio\sample_000658.wav,data/raw/video\sample_000658.mp4,Mediocre storyline but decent acting.,1
sample_007678,data/raw/audio\sample_007678.wav,data/raw/video\sample_007678.mp4,"Completely disappointed, waste of time.",0
sample_007676,data/raw/audio\sample_007676.wav,data/raw/video\sample_007676.mp4,"Completely disappointed, waste of time.",0
sample_004620,data/raw/audio\sample_004620.wav,data/raw/video\sample_004620.mp4,"This was terrible, I hated every moment.",0
sample_000999,data/raw/audio\sample_000999.wav,data/raw/video\sample_000999.mp4,Mediocre storyline but decent acting.,1
sample_000389,data/raw/audio\sample_000389.wav,data/raw/video\sample_000389.mp4,"Completely disappointed, waste of time.",0
sample_003407,data/raw/audio\sample_003407.wav,data/raw/video\sample_003407.mp4,"Awful experience, not worth watching.",0
sample_001476,data/raw/audio\sample_001476.wav,data/raw/video\sample_001476.mp4,"This was terrible, I hated every moment.",0
sample_002240,data/raw/audio\sample_002240.wav,data/raw/video\sample_002240.mp4,"Awful experience, not worth watching.",0
sample_002386,data/raw/audio\sample_002386.wav,data/raw/video\sample_002386.mp4,"It was okay, not great but not bad either.",1
sample_009139,data/raw/audio\sample_009139.wav,data/raw/video\sample_009139.mp4,"Wonderful, exceeded all expectations!",2
sample_000992,data/raw/audio\sample_000992.wav,data/raw/video\sample_000992.mp4,"Great film, emotional and powerful.",2
sample_004997,data/raw/audio\sample_004997.wav,data/raw/video\sample_004997.mp4,"An average performance, could be better.",1
sample_003922,data/raw/audio\sample_003922.wav,data/raw/video\sample_003922.mp4,Mediocre storyline but decent acting.,1
sample_002972,data/raw/audio\sample_002972.wav,data/raw/video\sample_002972.mp4,Mediocre storyline but decent acting.,1
sample_003386,data/raw/audio\sample_003386.wav,data/raw/video\sample_003386.mp4,"Wonderful, exceeded all expectations!",2
sample_007885,data/raw/audio\sample_007885.wav,data/raw/video\sample_007885.mp4,"It was okay, not great but not bad either.",1
sample_008812,data/raw/audio\sample_008812.wav,data/raw/video\sample_008812.mp4,"Great film, emotional and powerful.",2
sample_004769,data/raw/audio\sample_004769.wav,data/raw/video\sample_004769.mp4,"It was okay, not great but not bad either.",1
sample_001293,data/raw/audio\sample_001293.wav,data/raw/video\sample_001293.mp4,"This was terrible, I hated every moment.",0
sample_001824,data/raw/audio\sample_001824.wav,data/raw/video\sample_001824.mp4,"An average performance, could be better.",1
sample_002873,data/raw/audio\sample_002873.wav,data/raw/video\sample_002873.mp4,"An average performance, could be better.",1
sample_004173,data/raw/audio\sample_004173.wav,data/raw/video\sample_004173.mp4,"It was okay, not great but not bad either.",1
sample_002535,data/raw/audio\sample_002535.wav,data/raw/video\sample_002535.mp4,"An average performance, could be better.",1
sample_009132,data/raw/audio\sample_009132.wav,data/raw/video\sample_009132.mp4,"Absolutely loved it, fantastic experience!",2
sample_001907,data/raw/audio\sample_001907.wav,data/raw/video\sample_001907.mp4,"Awful experience, not worth watching.",0
sample_000042,data/raw/audio\sample_000042.wav,data/raw/video\sample_000042.mp4,"Awful experience, not worth watching.",0
sample_009491,data/raw/audio\sample_009491.wav,data/raw/video\sample_009491.mp4,"This was terrible, I hated every moment.",0
sample_000368,data/raw/audio\sample_000368.wav,data/raw/video\sample_000368.mp4,"Absolutely loved it, fantastic experience!",2
sample_001151,data/raw/audio\sample_001151.wav,data/raw/video\sample_001151.mp4,"Awful experience, not worth watching.",0
sample_007752,data/raw/audio\sample_007752.wav,data/raw/video\sample_007752.mp4,"This was terrible, I hated every moment.",0
sample_006358,data/raw/audio\sample_006358.wav,data/raw/video\sample_006358.mp4,Mediocre storyline but decent acting.,1
sample_005912,data/raw/audio\sample_005912.wav,data/raw/video\sample_005912.mp4,"This was terrible, I hated every moment.",0
sample_006507,data/raw/audio\sample_006507.wav,data/raw/video\sample_006507.mp4,"Great film, emotional and powerful.",2
sample_007525,data/raw/audio\sample_007525.wav,data/raw/video\sample_007525.mp4,"Completely disappointed, waste of time.",0
sample_004160,data/raw/audio\sample_004160.wav,data/raw/video\sample_004160.mp4,"Awful experience, not worth watching.",0
sample_004287,data/raw/audio\sample_004287.wav,data/raw/video\sample_004287.mp4,"It was okay, not great but not bad either.",1
sample_007775,data/raw/audio\sample_007775.wav,data/raw/video\sample_007775.mp4,"Great film, emotional and powerful.",2
sample_006714,data/raw/audio\sample_006714.wav,data/raw/video\sample_006714.mp4,"It was okay, not great but not bad either.",1
sample_000174,data/raw/audio\sample_000174.wav,data/raw/video\sample_000174.mp4,"It was okay, not great but not bad either.",1
sample_001903,data/raw/audio\sample_001903.wav,data/raw/video\sample_001903.mp4,"Completely disappointed, waste of time.",0
sample_001099,data/raw/audio\sample_001099.wav,data/raw/video\sample_001099.mp4,"Absolutely loved it, fantastic experience!",2
sample_008114,data/raw/audio\sample_008114.wav,data/raw/video\sample_008114.mp4,"It was okay, not great but not bad either.",1
sample_003408,data/raw/audio\sample_003408.wav,data/raw/video\sample_003408.mp4,"Wonderful, exceeded all expectations!",2
sample_001538,data/raw/audio\sample_001538.wav,data/raw/video\sample_001538.mp4,"An average performance, could be better.",1
sample_002292,data/raw/audio\sample_002292.wav,data/raw/video\sample_002292.mp4,"Completely disappointed, waste of time.",0
sample_009300,data/raw/audio\sample_009300.wav,data/raw/video\sample_009300.mp4,"Awful experience, not worth watching.",0
sample_001363,data/raw/audio\sample_001363.wav,data/raw/video\sample_001363.mp4,Mediocre storyline but decent acting.,1
sample_007188,data/raw/audio\sample_007188.wav,data/raw/video\sample_007188.mp4,"An average performance, could be better.",1
sample_006627,data/raw/audio\sample_006627.wav,data/raw/video\sample_006627.mp4,Mediocre storyline but decent acting.,1
sample_005260,data/raw/audio\sample_005260.wav,data/raw/video\sample_005260.mp4,"Absolutely loved it, fantastic experience!",2
sample_006815,data/raw/audio\sample_006815.wav,data/raw/video\sample_006815.mp4,"An average performance, could be better.",1
sample_009461,data/raw/audio\sample_009461.wav,data/raw/video\sample_009461.mp4,"It was okay, not great but not bad either.",1
sample_000680,data/raw/audio\sample_000680.wav,data/raw/video\sample_000680.mp4,"This was terrible, I hated every moment.",0
sample_009315,data/raw/audio\sample_009315.wav,data/raw/video\sample_009315.mp4,"Awful experience, not worth watching.",0
